id,file_name,file_index,img_type,time_utc,minute_offsets,episode_id,event_id,event_type,llcrnrlat,llcrnrlon,urcrnrlat,urcrnrlon,proj,size_x,size_y,height_m,width_m,data_min,data_max,pct_missing,mid_lat,mid_long
S818644,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,436,vil,4/26/19 0:08,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,136092,818644,Thunderstorm Wind,37.78245139,-87.89034937,40.71931159,-82.83693037,#NAME?,384,384,384000,384000,0,254,0,39.25088149,-85.36363987
S812653,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,437,vil,3/23/19 6:05,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,135321,812653,Thunderstorm Wind,33.73719928,-100.8320087,37.21849019,-96.6221833,#NAME?,384,384,384000,384000,0,254,0,35.47784474,-98.727096
S813041,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,438,vil,3/14/19 16:25,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,135532,813041,Flood,39.85306517,-101.5854911,43.35817056,-97.0362449,#NAME?,384,384,384000,384000,0,126,0,41.60561787,-99.310868
S820684,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,439,vil,4/29/19 5:45,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,136787,820684,Hail,36.66217082,-101.162163,40.15251415,-96.80001761,#NAME?,384,384,384000,384000,0,254,0,38.40734249,-98.98109031
S811216,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,440,vil,5/2/19 18:45,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,135297,811216,Hail,37.27044688,-86.6370844,40.15250701,-81.57140159,#NAME?,384,384,384000,384000,0,254,0.224489796,38.71147695,-84.104243
S829196,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,441,vil,6/1/19 21:35,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,137960,829196,Hail,40.85965981,-90.76196901,43.91409435,-85.57653226,#NAME?,384,384,384000,384000,0,254,0,42.38687708,-88.16925064
S822900,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,442,vil,6/28/19 20:55,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,137131,822900,Thunderstorm Wind,35.46199677,-86.0777285,38.32801954,-81.13163119,#NAME?,384,384,384000,384000,0,254,0.177665174,36.89500816,-83.60467985
S838803,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,443,vil,6/18/19 0:06,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,139446,838803,Thunderstorm Wind,36.19085864,-105.5433061,39.83988329,-101.4206887,#NAME?,384,384,384000,384000,0,254,0.510204082,38.01537097,-103.4819974
S822411,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,444,vil,6/19/19 20:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,137056,822411,Thunderstorm Wind,35.67140995,-91.08483924,38.75831481,-86.33164816,#NAME?,384,384,384000,384000,0,254,0.16279391,37.21486238,-88.7082437
S815909,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,445,vil,5/28/19 0:23,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,135968,815909,Hail,38.73346092,-104.2783159,42.33834896,-99.94545128,#NAME?,384,384,384000,384000,0,254,0,40.53590494,-102.1118836
S824961,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,446,vil,5/28/19 19:52,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,136371,824961,Hail,39.47616048,-82.2103077,42.13461873,-76.75971456,#NAME?,384,384,384000,384000,0,254,0,40.80538961,-79.48501113
S838442,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,447,vil,6/27/19 16:08,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,138172,838442,Thunderstorm Wind,38.04455959,-86.42416634,40.91284224,-81.28480979,#NAME?,384,384,384000,384000,0,254,0.102040816,39.47870092,-83.85448807
S832030,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,448,vil,5/26/19 22:48,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,138383,832030,Funnel Cloud,41.62770341,-115.1963039,45.59974427,-111.3317906,#NAME?,384,384,384000,384000,0,234,0,43.61372384,-113.2640473
S826273,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,449,vil,5/26/19 15:25,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,137544,826273,Flash Flood,35.63496543,-99.41612363,39.06028045,-95.034422,#NAME?,384,384,384000,384000,0,254,0,37.34762294,-97.22527282
S826334,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,450,vil,5/5/19 22:55,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,137554,826334,Thunderstorm Wind,24.4105177,-82.37810847,27.1864566,-78.0004379,#NAME?,384,384,384000,384000,0,254,0.244897959,25.79848715,-80.18927319
S824252,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,451,vil,5/14/19 0:52,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,137023,824252,Hail,33.80104892,-100.4013398,37.26626443,-96.16920338,#NAME?,384,384,384000,384000,0,254,0.346715118,35.53365668,-98.28527159
S810939,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,452,vil,4/26/19 0:50,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,135256,810939,Hail,33.123845,-107.2900135,36.83231659,-103.3972069,#NAME?,384,384,384000,384000,0,254,0,34.9780808,-105.3436102
S817963,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,453,vil,5/29/19 16:12,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,136299,817963,Thunderstorm Wind,37.4237051,-84.6642975,40.21308738,-79.50229794,#NAME?,384,384,384000,384000,0,254,0,38.81839624,-82.08329772
S831052,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,454,vil,5/22/19 15:53,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,138254,831052,Heavy Rain,41.35037166,-103.8253926,44.94038538,-99.29361,#NAME?,384,384,384000,384000,0,106,0,43.14537852,-101.5595013
S814225,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,455,vil,5/3/19 1:09,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,135702,814225,Hail,28.2214143,-104.0051516,31.82472114,-100.177487,#NAME?,384,384,384000,384000,0,254,0.256680651,30.02306772,-102.0913193
S818919,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,456,vil,5/27/19 14:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,136441,818919,Flood,45.00123378,-112.149514,48.88997923,-107.8878606,#NAME?,384,384,384000,384000,0,123,0,46.94560651,-110.0186873
S813653,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,457,vil,5/4/19 19:40,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,135619,813653,Thunderstorm Wind,27.47813237,-83.4307933,30.27653819,-78.91786577,#NAME?,384,384,384000,384000,0,254,0,28.87733528,-81.17432954
S830307,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,458,vil,5/26/19 3:28,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,137035,830307,Tornado,33.75419001,-100.0323383,37.20570621,-95.78665668,#NAME?,384,384,384000,384000,0,254,0,35.47994811,-97.90949749
S832639,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,459,vil,6/29/19 8:50,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,138483,832639,Hail,31.77900885,-96.30970127,35.09291808,-92.01710345,#NAME?,384,384,384000,384000,0,254,0.02004389,33.43596347,-94.16340236
S824580,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,460,vil,6/29/19 20:05,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,137364,824580,Hail,40.81623858,-74.24376386,43.05109574,-68.32559619,#NAME?,384,384,384000,384000,0,254,0,41.93366716,-71.28468003
S827049,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,461,vil,5/10/19 19:07,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,137658,827049,Thunderstorm Wind,41.55814462,-78.32335735,44.00400941,-72.49336324,#NAME?,384,384,384000,384000,0,254,0,42.78107702,-75.4083603
S817357,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,462,vil,5/10/19 15:47,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,136208,817357,Hail,30.07115675,-104.184613,33.67732452,-100.289743,#NAME?,384,384,384000,384000,0,254,0,31.87424064,-102.237178
S840113,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,463,vil,6/4/19 1:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,139672,840113,Flash Flood,36.70381015,-97.48403881,40.05218902,-92.94523582,#NAME?,384,384,384000,384000,0,254,0,38.37799959,-95.21463732
S831829,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,464,vil,5/25/19 7:43,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,138332,831829,Hail,43.22070802,-88.35804786,46.15610085,-82.82151973,#NAME?,384,384,384000,384000,0,254,0,44.68840444,-85.5897838
S819538,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,465,vil,6/16/19 22:56,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,136598,819538,Funnel Cloud,45.1809201,-97.69439175,48.52941801,-92.47751838,#NAME?,384,384,384000,384000,0,254,0.314611595,46.85516906,-95.08595507
S802030,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,466,vil,2/15/19 18:50,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,133801,802030,Hail,34.94475072,-123.3689579,39.11686266,-120.2085875,#NAME?,384,384,384000,384000,0,188,0,37.03080669,-121.7887727
S831963,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,467,vil,6/30/19 18:32,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,138364,831963,Hail,41.78712362,-107.0136088,45.49307505,-102.6372066,#NAME?,384,384,384000,384000,0,254,0.495594258,43.64009934,-104.8254077
S803568,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,468,vil,2/24/19 9:18,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,134172,803568,Thunderstorm Wind,31.67655843,-87.24846659,34.61598184,-82.61286522,#NAME?,384,384,384000,384000,0,233,0,33.14627014,-84.93066591
S799212,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,469,vil,2/23/19 21:55,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,133570,799212,Hail,30.87785415,-92.05452657,34.02496235,-87.64735864,#NAME?,384,384,384000,384000,0,254,0.223473235,32.45140825,-89.85094261
S827367,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,470,vil,5/23/19 0:42,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,137031,827367,Hail,32.3013386,-100.6358537,35.77774566,-96.49262294,#NAME?,384,384,384000,384000,0,254,0,34.03954213,-98.56423832
S820293,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,471,vil,4/15/19 2:50,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,136654,820293,Thunderstorm Wind,35.23414555,-83.32146392,37.97368532,-78.28310369,#NAME?,384,384,384000,384000,0,254,0,36.60391544,-80.80228381
S835204,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,472,vil,6/28/19 16:15,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,138533,835204,Thunderstorm Wind,39.3598173,-94.7890214,42.59313321,-89.92878814,#NAME?,384,384,384000,384000,0,254,0.483532272,40.97647526,-92.35890477
S818932,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,473,vil,5/29/19 21:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,136441,818932,Flood,45.91119719,-113.2440867,49.83869917,-108.9987613,#NAME?,384,384,384000,384000,0,163,0,47.87494818,-111.121424
S801209,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,474,vil,2/27/19 0:54,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,133863,801209,Flood,43.90484966,-113.4143126,47.83010897,-109.3088408,#NAME?,384,384,384000,384000,0,155,0,45.86747932,-111.3615767
S810157,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,475,vil,3/29/19 22:15,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,135157,810157,Tornado,37.02395351,-106.53215,40.7075641,-102.4144566,#NAME?,384,384,384000,384000,0,251,0,38.86575881,-104.4733033
S801576,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,476,vil,2/12/19 22:34,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,133917,801576,Thunderstorm Wind,32.52273027,-83.49728087,35.28837218,-78.66633864,#NAME?,384,384,384000,384000,0,237,0.183673469,33.90555123,-81.08180976
S836519,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,477,vil,6/30/19 21:23,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,139079,836519,Thunderstorm Wind,34.44339717,-81.13290346,37.08429625,-76.07219723,#NAME?,384,384,384000,384000,0,254,0.326530612,35.76384671,-78.60255035
S839737,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,478,vil,6/29/19 16:23,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,139573,839737,Thunderstorm Wind,31.45825413,-87.23251826,34.39821526,-82.61027599,#NAME?,384,384,384000,384000,0,254,0.183673469,32.9282347,-84.92139713
S800483,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,479,vil,3/9/19 8:15,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,133765,800483,Thunderstorm Wind,32.33272777,-103.7025967,35.91919261,-99.68778824,#NAME?,384,384,384000,384000,0,243,0,34.12596019,-101.6951925
S812915,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,480,vil,4/26/19 23:10,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,135519,812915,Hail,37.57031454,-84.52249929,40.35215239,-79.34209574,#NAME?,384,384,384000,384000,0,231,0,38.96123347,-81.93229752
S823151,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,481,vil,5/19/19 5:50,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,136257,823151,Thunderstorm Wind,35.33473641,-97.16238873,38.67302021,-92.69724286,#NAME?,384,384,384000,384000,0,254,0,37.00387831,-94.9298158
S821043,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,482,vil,6/15/19 19:53,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,136830,821043,Tornado,45.40250678,-101.5291102,48.90810284,-96.52885851,#NAME?,384,384,384000,384000,0,254,0,47.15530481,-99.02898436
S838006,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,483,vil,6/19/19 2:51,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,139301,838006,Hail,34.61805616,-98.02184634,37.99141225,-93.63866204,#NAME?,384,384,384000,384000,0,254,0.12244898,36.30473421,-95.83025419
S799408,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,484,vil,2/21/19 19:45,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,133619,799408,Thunderstorm Wind,31.48337047,-114.0226508,35.40153669,-110.4934888,#NAME?,384,384,384000,384000,0,246,0,33.44245358,-112.2580698
S826657,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,485,vil,6/23/19 22:07,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,137551,826657,Thunderstorm Wind,35.46644397,-90.68165995,38.53680199,-85.92593897,#NAME?,384,384,384000,384000,0,254,0.441074778,37.00162298,-88.30379946
S795463,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,486,vil,2/4/19 1:40,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,132951,795463,Funnel Cloud,35.14146917,-121.5184825,39.26862993,-118.2548114,#NAME?,384,384,384000,384000,0,237,0,37.20504955,-119.886647
S814746,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,487,vil,3/3/19 20:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,135802,814746,Funnel Cloud,31.74058192,-118.8616884,35.79354292,-115.5468675,#NAME?,384,384,384000,384000,0,216,0,33.76706242,-117.204278
S828481,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,488,vil,6/22/19 15:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,137653,828481,Flood,45.96482576,-110.7884993,49.81197306,-106.3635212,#NAME?,384,384,384000,384000,0,149,0.082805746,47.88839941,-108.5760103
S812634,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,489,vil,3/25/19 20:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,135488,812634,Hail,28.50270865,-95.61323115,31.80087396,-91.46303929,#NAME?,384,384,384000,384000,0,254,0,30.15179131,-93.53813522
